SigaaID,Matricula,CursoId,Periodo
1360,8837289,39,9
1361,532652713,36,10
1362,82234534,7,8
1363,745597230,42,9
1364,872085812,11,6
1365,776947203,34,12
1366,789292427,39,7
1367,715926363,18,3
1368,225722274,13,5
1369,903249451,42,9
1370,37918837,12,9
1371,28414736,4,8
1372,73375132,18,12
1373,950916793,21,6
1374,366145988,34,1
1375,495695748,16,6
1376,215220987,43,7
1377,811230505,7,10
1378,798464394,37,6
1379,142505119,18,11
1380,345031935,40,9
1381,871371212,14,6
1382,935406195,36,6
1383,351624348,8,1
1384,616440336,13,10
1385,149403777,9,5
1386,335577686,41,3
1387,985501484,3,7
1388,455743315,36,8
1389,296690091,14,4
1390,227999149,25,3
1391,43273964,11,12
1392,994134879,31,7
1393,113497422,25,12
1394,238532178,39,7
1395,564063531,32,2
1396,149799376,40,2
1397,302702533,40,11
1398,579552708,6,5
1399,991936992,11,9
1400,632574828,18,11
1401,277521957,26,3
1402,322782871,26,6
1403,171470779,14,11
1404,689259885,3,3
1405,858287847,11,4
1406,469581101,28,7
1407,211848816,17,4
1408,615350366,30,11
1409,649222565,31,6
1410,656608303,28,10
1411,17285451,21,5
1412,655236377,33,1
1413,991292900,37,9
1414,331290533,15,9
1415,775746621,12,4
1416,403710385,40,6
1417,384466565,34,11
1418,262442616,35,6
1419,919041819,18,9
1420,232499097,6,2
1421,863918450,4,7
1422,809126548,20,3
1423,191974037,3,7
1424,905376116,28,11
1425,971780559,27,7
1426,542529913,3,4
1427,223592770,15,6
1428,172980814,6,12
1429,115073241,26,2
1430,385304037,38,2
1431,328346916,19,6
1432,596692628,34,11
1433,175267881,23,12
1434,143001213,29,2
1435,339810417,21,6
1436,785723608,40,12
1437,606343171,30,9
1438,145329388,39,5
1439,194696332,9,12
1440,718001142,20,6
1441,336559369,31,10
1442,669511659,38,5
1443,585775515,19,3
1444,64565204,18,10
1445,656441394,23,11
1446,963214788,16,7
1447,996076083,27,10
1448,690459462,1,12
1449,176119745,32,6
1450,766603197,34,2
1451,496370817,19,4
1452,559907792,32,4
1453,736803383,38,11
1454,844772943,22,1
1455,538815963,25,9
1456,207043741,24,3
1457,95390511,23,3
1458,320220035,38,5
1459,80101629,43,10
1460,586115583,2,9
1461,82322622,42,4
1462,139491942,20,10
1463,545723536,19,11
1464,8660198,3,2
1465,914952950,8,3
1466,496973263,12,3
1467,838430243,43,9
1468,663084041,13,12
1469,198105896,13,2
1470,788220877,20,8
1471,160844726,25,10
1472,534611228,32,12
1473,430838438,2,5
1474,77824994,36,7
1475,78146471,27,5
1476,214515886,42,9
1477,313939298,32,8
1478,736444099,11,6
1479,769960921,7,1
1480,505162388,26,8
1481,176505403,14,1
1482,216022555,22,5
1483,464406720,35,10
1484,663443143,31,3
1485,545267614,8,2
1486,984078444,37,10
1487,752265892,30,12
1488,668236576,38,2
1489,173013726,37,1
1490,819869711,6,1
1491,289792354,43,12
1492,889360198,32,8
1493,630265112,11,2
1494,373523518,38,10
1495,612107867,13,9
1496,963913166,4,4
1497,548280008,7,2
1498,784298471,38,6
1499,963734744,44,7
1500,926674782,24,12
1501,440929436,36,3
1502,204675073,37,10
1503,997772878,20,12
1504,760008643,1,7
1505,621397881,41,7
1506,385170835,42,12
1507,811260380,11,2
1508,868027735,42,5
1509,385773652,44,2
1510,329254441,1,12
1511,551945287,29,1
1512,730325869,24,9
1513,898229886,43,6
1514,789089514,14,6
1515,442787746,15,5
1516,186725961,35,1
1517,246024931,41,5
1518,236192692,11,11
1519,373173654,41,11
1520,503230470,36,7
1521,460504204,33,4
1522,429665173,8,6
1523,906977714,20,9
1524,712080479,35,12
1525,181753372,13,6
1526,579182241,22,10
1527,891628976,5,10
1528,893576005,43,8
1529,245935043,2,1
1530,933027187,36,10
1531,396754339,35,8
1532,940232952,42,10
1533,974194986,32,6
1534,599002833,16,9
1535,829302198,19,11
1536,757623635,36,6
1537,441890401,39,6
1538,194385859,5,10
1539,525748203,5,5
1540,905766235,5,11
1541,804587247,7,8
1542,25161622,8,12
1543,41665495,33,6
1544,623815475,30,1
1545,976650950,17,8
1546,201612217,27,1
1547,533817611,35,4
1548,143582963,40,12
1549,527570931,26,1
1550,714663661,11,2
1551,140793563,23,2
1552,250486249,6,9
1553,473029079,10,3
1554,584686488,34,5
1555,444005315,42,8
1556,108580860,33,4
1557,327556724,7,9
1558,244267198,1,7
1559,188643249,15,5
1560,275092613,5,9
1561,801707018,10,4
1562,667033803,30,10
1563,338454385,8,2
1564,798335403,37,11
1565,703445617,1,12
1566,248942549,17,1
1567,97986794,20,10
1568,590185892,43,1
1569,301624787,2,2
1570,332934210,31,9
1571,119161546,23,5
1572,398253487,28,8
1573,975093133,12,3
1574,744196579,22,11
1575,774445659,10,6
1576,653098087,41,10
1577,40083588,6,4
1578,431527849,43,2
1579,804972922,37,1
1580,91093025,5,5
1581,710883929,41,11
1582,416887744,39,5
1583,107131199,5,8
1584,725839712,31,6
1585,301375009,2,11
1586,97865406,20,11
1587,499668184,26,4
1588,864561269,21,8
1589,118672022,24,1
1590,4225627,1,4
1591,609600735,37,10
1592,40296945,36,9
1593,208573979,39,11
1594,899739221,22,11
1595,692416784,33,4
1596,70876406,38,5
1597,321593559,2,6
1598,552643174,41,12
1599,255025864,5,12
1600,533340319,35,9
1601,634287762,28,11
1602,635657237,14,9
1603,600937796,34,7
1604,690836570,15,3
1605,836369544,38,12
1606,15472328,25,2
1607,575362262,3,6
1608,886262561,19,5
1609,319663381,25,3
1610,614099843,37,12
1611,641680604,22,2
1612,836883596,20,3
1613,434461628,21,3
1614,983967077,19,12
1615,456762153,36,10
1616,105134754,16,2
1617,996862546,26,4
1618,801145059,21,5
1619,177786185,5,5
1620,749131212,25,11
1621,410148351,15,5
1622,611853747,2,4
1623,666283603,15,1
1624,106207375,2,7
1625,984228467,40,7
1626,615436176,33,8
1627,786063279,4,10
1628,659787064,23,11
1629,943126039,8,9
1630,302773940,23,12
1631,403379638,44,4
1632,518921825,29,7
1633,88821008,13,1
1634,344864944,36,12
1635,861896760,11,7
1636,69745902,18,6
1637,852964970,19,6
1638,332401681,35,8
1639,829181560,3,12
1640,507285196,44,2
1641,209733431,15,11
1642,709659702,17,10
1643,671479652,12,12
1644,823485016,25,12
1645,12063092,25,12
1646,429914375,34,12
1647,156119910,27,2
1648,136588547,25,5
1649,838626967,27,10
1650,926712321,31,9
1651,245665580,43,10
1652,426911858,27,12
1653,14992882,29,11
1654,982479533,23,11
1655,147155616,24,6
1656,530207304,42,12
1657,135750754,35,2
1658,596470802,1,10
1659,925787550,20,10
1660,390693752,35,5
1661,423760916,13,1
1662,383668969,26,2
1663,528295667,13,8
1664,426440914,10,8
1665,914018783,44,7
1666,844542611,34,12
1667,557467600,44,8
1668,572980264,20,7
1669,682474102,9,8
1670,48191104,23,12
1671,252844408,24,2
1672,652117928,36,2
1673,459447946,13,3
1674,204980335,11,10
1675,346392831,11,4
1676,949828019,26,3
1677,331394932,33,5
1678,615970993,3,4
1679,262136967,32,10
1680,596169241,25,7
1681,906275029,40,7
1682,508937666,22,3
1683,915929316,34,1
1684,799263562,27,7
1685,773086336,43,3
1686,649748067,8,10
1687,395452243,33,3
1688,743940640,36,1
1689,794455615,21,6
1690,870142067,44,8
1691,546972405,11,2
1692,765944087,34,3
1693,902387550,19,1
1694,816497360,4,8
1695,685358110,24,1
1696,38748153,2,11
1697,490167144,13,1
1698,166744654,37,6
1699,429455972,30,11
1700,350274566,37,10
1701,384617496,38,2
1702,785437364,36,9
1703,653929608,31,7
1704,885956384,7,7
1705,70369261,23,2
1706,296353263,8,8
1707,619794816,29,7
1708,475433371,14,6
1709,405730555,6,3
1710,239382758,10,12
1711,986438272,44,7
1712,384227457,25,12
1713,956680341,20,1
1714,67116812,5,11
1715,476665878,41,8
1716,733559872,39,12
1717,774608327,32,5
1718,467924208,33,5
1719,368912980,17,9
1720,247844377,10,2
1721,480459061,43,6
1722,245722943,14,5
1723,461487366,17,1
1724,140147291,13,1
1725,38124069,26,9
1726,694535467,44,4
1727,638177656,39,2
1728,713696923,3,11
1729,372804753,42,12
1730,914408819,42,9
1731,910774307,38,5
1732,278469935,42,1
1733,452188543,6,4
1734,840418629,14,6
1735,421283643,42,12
1736,988444124,34,5
1737,996877323,3,10
1738,71376830,1,7
1739,261790297,15,5
1740,262236841,5,6
1741,938021192,35,1
1742,92704597,8,12
1743,416670329,14,12
1744,998785094,7,11
1745,755456450,9,6
1746,277716378,17,9
1747,706345201,35,5
1748,565179328,25,5
1749,996958839,21,5
1750,957460128,43,2
1751,820137604,11,3
1752,149435070,11,1
1753,283929406,40,7
1754,535774501,21,5
1755,866173553,17,11
1756,313854897,4,4
1757,156485027,42,10
1758,423780139,29,10
1759,501539346,12,10
1760,83807879,17,6
1761,804221716,22,6
1762,329541386,14,10
1763,221887756,11,2
1764,60117091,3,12
1765,643045708,6,10
1766,601672311,41,2
1767,804907436,25,11
1768,491638694,26,10
1769,28207249,24,6
1770,315433882,17,6
1771,837984365,4,1
1772,929276116,31,12
1773,448207181,39,9
1774,86156329,40,8
1775,377960986,40,6
1776,333713568,12,7
1777,582528447,39,9
1778,815393811,20,9
1779,667653561,17,3
1780,20012548,5,10
1781,824708017,33,3
1782,849792841,36,3
1783,258895191,21,10
1784,666634384,23,10
1785,220497804,19,11
1786,507249016,11,4
1787,251932634,22,11
1788,890189556,28,2
1789,560292849,18,2
1790,515562279,35,2
1791,853950960,39,3
1792,326707208,30,11
1793,141736387,5,6
1794,750852685,24,12
1795,856550631,44,8
1796,330158672,20,4
1797,852779511,1,11
1798,705177834,18,4
1799,16859534,42,12
1800,80486801,38,6
1801,804567148,31,1
1802,936670622,3,10
1803,954798561,14,1
1804,900732559,37,9
1805,52622290,12,11
1806,304815014,43,12
1807,838226524,31,3
1808,697969780,29,9
1809,898283598,42,9
1810,978601836,10,10
1811,388885416,14,1
1812,823546837,41,1
1813,426933079,26,3
1814,431788350,15,1
1815,459539053,21,9
1816,973868059,26,2
1817,579371870,13,9
1818,844500350,9,5
1819,820100664,35,8
1820,810619161,31,12
1821,326865680,8,7
1822,5893731,13,8
1823,509051109,13,1
1824,66187274,14,6
1825,125127925,3,4
1826,933891886,17,12
1827,691079934,25,11
1828,811752291,20,1
1829,176488403,43,2
1830,230706147,25,11
1831,959448320,2,11
1832,433338164,13,9
1833,258596413,19,2
1834,736138769,39,7
1835,832798484,21,3
1836,70220949,22,7
1837,570069875,33,4
1838,176750108,17,4
1839,897373245,10,7
1840,947418893,37,6
1841,428328455,24,8
1842,823506348,13,11
1843,586968704,2,1
1844,280491755,33,7
1845,666752193,28,6
1846,320438064,30,1
1847,756666107,15,4
1848,854105308,31,8
1849,939667615,8,5
1850,659553965,8,4
1851,742322391,9,1
1852,68935050,11,7
1853,458357141,5,11
1854,858903441,36,3
1855,193433479,14,8
1856,519635849,43,12
1857,500371557,6,7
1858,765426793,9,5
1859,119553688,11,1
1860,904513147,16,3
1861,272046564,9,11
1862,809119032,41,7
1863,641806491,28,6
1864,407469543,26,4
1865,64307134,10,10
1866,539469954,3,7
1867,326102885,2,3
1868,824016618,17,6
1869,312801504,26,8
1870,933793333,44,6
1871,758873273,21,1
1872,354638490,25,4
1873,941886536,10,2
1874,133369516,3,9
1875,841983758,24,6
1876,489794212,10,2
1877,548152118,8,8
1878,229000756,25,12
1879,246024657,10,3
1880,588816495,42,9
1881,759285017,14,3
1882,479409504,21,6
1883,3347812,2,6
1884,405405088,30,8
1885,575798241,7,9
1886,292386054,26,6
1887,639744271,22,12
1888,336503861,41,5
1889,308198093,42,9
1890,518696511,2,2
1891,61745011,4,4
1892,724915783,29,1
1893,66246566,20,8
1894,540922864,14,2
1895,342038284,11,12
1896,271236181,11,5
1897,658067790,2,4
1898,550669588,32,11
1899,743024731,5,8
1900,78834677,6,11
1901,638901717,42,11
1902,831045733,17,10
1903,426402085,19,9
1904,993526922,44,2
1905,42666300,23,5
1906,550508628,5,9
1907,290629842,15,4
1908,161758203,2,1
1909,388135913,15,12
1910,782537531,26,11
1911,458499660,4,8
1912,751546583,17,11
1913,426365796,19,12
1914,302153815,10,7
1915,751238115,37,7
1916,875189923,6,3
1917,502876347,43,6
1918,832887368,25,7
1919,285655559,16,1
1920,723561169,37,1
1921,295251953,23,11
1922,584845499,36,1
1923,857364044,7,5
1924,985044650,37,1
1925,339787599,15,3
1926,43256370,39,5
1927,95331927,28,2
1928,331960702,8,12
1929,460930899,6,11
1930,579346861,5,9
1931,280762652,3,4
1932,511245857,44,1
1933,868113035,14,11
1934,604150917,29,6
1935,430318501,19,6
1936,285672167,14,4
1937,348852966,4,11
1938,478691364,44,8
1939,463693484,7,10
1940,778419660,12,12
1941,368565898,20,10
1942,890431173,8,4
1943,290770652,43,6
1944,861089538,21,4
1945,193973197,13,12
1946,478628645,34,7
1947,142527707,33,12
1948,321379780,28,1
1949,552271105,8,1
1950,779378867,35,3
1951,415223446,6,6
1952,136094423,34,9
1953,510572819,38,7
1954,380575035,13,5
1955,322194100,27,2
1956,968004686,11,9
1957,301821682,11,5
1958,84626422,25,7
1959,232032470,44,8
1960,994363718,40,2
1961,658643030,31,7
1962,407329260,16,7
1963,291565976,21,9
1964,91507419,8,10
1965,752016616,41,10
1966,381236336,43,11
1967,379337373,25,5
1968,679331062,32,11
1969,228902237,17,10
1970,106958037,18,8
1971,504085072,12,11
1972,228633029,14,2
1973,24158259,39,12
1974,229290894,20,11
1975,107573396,2,1
1976,445351417,12,6
1977,221496380,19,5
1978,838848445,16,12
1979,822596733,21,12
1980,824861270,2,9
1981,190404892,13,11
1982,16352929,3,12
1983,355276245,41,5
1984,851215713,34,6
1985,57781213,18,5
1986,357610906,24,9
1987,853642080,32,12
1988,275977596,4,1
1989,345476396,41,2
1990,64412678,30,1
1991,137585476,28,10
1992,398326713,11,6
1993,869910449,37,6
1994,702510582,5,12
1995,712663904,13,6
1996,770108435,2,8
1997,250225447,15,10
1998,242669450,4,3
1999,839883697,2,8
2000,530419697,32,3
2001,626970365,2,9
2002,709947105,14,4
2003,172876537,1,1
2004,255924847,32,9
2005,568176526,32,6
2006,684919746,9,7
2007,150092467,14,11
2008,56330362,39,8
2009,473844735,27,6
2010,544953297,22,7
2011,241451928,20,3
2012,886442473,27,5
2013,383780766,16,2
2014,172652909,15,12
2015,494610567,33,4
2016,698531542,39,12
2017,899144083,28,5
2018,561499708,24,10
2019,663042065,35,1
2020,815470956,32,9
2021,309372363,12,12
2022,310747340,42,2
2023,614282394,31,11
2024,681123798,18,10
2025,952396431,35,6
2026,721942126,21,9
2027,731528785,19,10
2028,904498434,3,6
2029,979658879,28,9
2030,444476781,15,8
2031,378348529,8,10
2032,753604397,17,10
2033,506714063,11,2
2034,897119875,20,11
2035,894774882,9,12
2036,297959238,35,11
2037,404686951,23,10
2038,96683661,32,2
2039,663274332,43,3
2040,686346599,39,9
2041,763140636,10,7
2042,902023136,19,3
2043,502947812,43,11
2044,59910702,30,1
2045,969371992,37,8
2046,100123011,38,1
2047,970530817,44,11
2048,581637121,35,3
2049,288623395,24,1
2050,536183137,19,6
2051,228596140,33,7
2052,65460411,24,1
2053,979666656,27,6
2054,134885229,1,1
2055,630143360,28,4
2056,469640696,24,3
2057,432532550,27,1
2058,553890782,14,12
2059,237123392,26,6
2060,26035218,20,3
2061,325391370,39,11
2062,745526990,8,7
2063,387975903,6,8
2064,887420151,24,3
2065,230529941,8,9
2066,745724032,1,7
2067,226144248,43,10
2068,427712681,35,4
2069,892190770,7,6
2070,203294422,16,2
2071,236636065,20,11
2072,260554552,37,9
2073,587530629,23,3
2074,856619370,12,7
2075,187770615,21,11
2076,131201481,20,10
2077,113737035,12,3
2078,798167201,13,10
2079,981280422,23,6
2080,385680473,29,11
2081,277636756,9,7
2082,847758311,14,4
2083,959951110,32,4
2084,845983460,5,10
2085,86265938,23,2
2086,623975006,30,3
2087,727983488,32,5
2088,187667531,41,1
2089,579706480,27,7
2090,520122730,7,8
2091,255608375,10,11
2092,287140070,24,4
2093,678220030,18,12
2094,474715572,27,6
2095,948044010,37,4
2096,645243941,41,4
2097,79675959,10,9
2098,242596164,31,10
2099,878028853,21,12
2100,537525575,16,2
2101,68689335,18,9
2102,42587178,2,3
2103,228829802,1,1
2104,743426567,3,5
2105,531427796,40,11
2106,24442541,3,5
2107,785182666,9,4
2108,446026599,27,2
2109,263733172,44,4
2110,487985527,1,7
2111,483837337,24,12
2112,464504247,15,12
2113,129902340,8,11
2114,14570274,17,2
2115,234355994,26,6
2116,450148847,43,1
2117,834257064,42,7
2118,412923914,4,12
2119,676398403,40,5
2120,148022896,1,10
2121,479533751,2,12
2122,69969894,34,10
2123,439365461,22,5
2124,720676337,43,4
2125,630650140,11,1
2126,522492586,8,4
2127,857364557,38,1
2128,303235665,44,5
2129,551453599,26,2
2130,937586355,29,10
2131,685476653,42,2
2132,295952447,26,7
2133,396333876,8,10
2134,938292380,30,3
2135,348363454,36,9
2136,40303488,18,12
2137,807827464,33,5
2138,250461148,39,8
2139,236034376,1,3
2140,756048474,3,5
2141,262989990,4,5
2142,222787017,23,10
2143,290347118,22,7
2144,738931610,22,2
2145,545271518,33,11
2146,871863789,13,1
2147,346197177,37,9
2148,492244500,10,5
2149,804477166,22,6
2150,249956287,21,4
2151,332354219,39,7
2152,62984377,13,12
2153,609900042,29,12
2154,586320181,36,1
2155,73710106,35,9
2156,131677292,31,5
2157,970864281,44,5
2158,129685948,10,6
2159,801287163,29,4
2160,542167257,33,7
2161,452793344,19,2
2162,631572412,16,5
2163,76309152,35,6
2164,594568531,24,4
2165,439067637,28,6
2166,231124844,22,6
2167,440254851,24,2
2168,436858749,30,2
2169,537839857,39,6
2170,150811952,4,7
2171,381193167,40,9
2172,644461707,17,9
2173,331300748,15,11
2174,799560452,1,1
2175,961093009,44,4
2176,712044283,25,10
2177,997153114,34,6
2178,106084214,31,1
2179,534531365,41,12
2180,796494721,5,10
2181,635137317,30,9
2182,111832904,3,1
2183,274593555,37,2
2184,671285596,19,5
2185,327945640,44,7
2186,750924974,35,10
2187,598509658,21,6
2188,234406647,11,1
2189,614565046,23,10
2190,829235408,33,6
2191,492128402,31,11
2192,317492139,19,12
2193,890772691,44,1
2194,19647092,44,5
2195,88875799,37,1
2196,729105308,35,7
2197,634471712,22,1
2198,851081759,18,2
2199,529070085,15,9
2200,631268280,44,2
2201,560990908,12,1
2202,323707212,4,4
2203,995903432,10,11
2204,239676765,8,10
2205,709858593,2,6
2206,567378957,37,3
2207,96813804,2,3
2208,662471303,10,6
2209,508133602,10,5
2210,961381989,21,10
2211,589612199,30,12
2212,669843162,35,7
2213,92849307,42,11
2214,784913669,8,1
2215,640056358,24,6
2216,44543165,5,8
2217,476495742,33,2
2218,20585083,15,7
2219,957305969,12,3
2220,200705720,42,8
2221,843203303,14,7
2222,858099341,8,8
2223,907669501,12,10
2224,333936764,19,4
2225,338570012,23,1
2226,534967647,42,6
2227,156052651,19,4
2228,216941419,5,11
2229,641124900,20,4
2230,806072162,17,6
2231,836628800,31,5
2232,136426580,12,9
2233,140503991,26,1
2234,782583358,32,1
2235,526531367,13,11
2236,93805957,1,8
2237,637619778,38,7
2238,216748207,9,11
2239,252956675,2,7
2240,155451516,24,5
2241,19481914,23,11
2242,295126535,32,2
2243,367633563,10,9
2244,927610559,41,7
2245,119871341,27,9
2246,558095955,14,4
2247,381331333,38,5
2248,490684497,17,10
2249,534635356,42,8
2250,566263690,31,11
2251,654500747,43,9
2252,375787852,2,6
2253,738966992,10,4
2254,741482861,15,9
2255,260276038,6,5
2256,982161645,18,6
2257,345006408,10,8
2258,809725266,39,4
2259,509107464,6,1
2260,504378278,29,1
2261,340571756,38,4
2262,962726977,23,2
2263,649361528,39,10
2264,407264687,21,3
2265,624826445,25,4
2266,690228381,44,4
2267,663621338,39,11
2268,346749315,35,3
2269,289429188,31,7
2270,304604751,2,3
2271,826015136,21,10
2272,365484516,43,10
2273,426174864,41,7
2274,392564952,41,10
2275,844449123,15,6
2276,777467960,43,3
2277,948918177,2,1
2278,447485543,27,11
2279,156881316,8,1
2280,859564487,14,9
2281,10600406,27,8
2282,322516405,30,9
2283,244452076,37,3
2284,96193198,40,3
2285,737849389,37,8
2286,465635722,29,9
2287,877435948,9,4
2288,709703627,16,4
2289,102789615,10,6
2290,896781241,18,3
2291,101891908,29,11
2292,918108751,35,9
2293,79901044,32,12
2294,715956508,16,5
2295,893818740,42,9
2296,695553498,11,6
2297,971169237,33,11
2298,363413322,26,4
2299,993481093,1,11
2300,236577621,36,9
2301,976712683,42,2
2302,323836126,11,5
2303,580247834,34,12
2304,859316486,23,7
2305,33261803,24,2
2306,708028315,22,2
2307,310708886,24,7
2308,902173463,34,5
2309,509309608,30,10
2310,87916501,34,4
2311,366712878,26,10
