id,VeiculoID,DataID,HorarioID,OrigemID,DestinoID,VagasDisponibilizadas,Distancia
630,31385,5002,953,18265,4822,3,10.07
631,43753,307,819,27619,16851,3,11.15
632,49011,3811,1327,23990,3776,2,10.72
633,4080,644,1117,14824,1606,2,0.65
634,6905,3422,1426,18107,18494,4,6.15
635,26257,228,1384,3424,26994,2,2.1
636,45664,3297,892,19602,3410,4,6.57
637,20578,3132,846,29259,9252,2,4.13
638,36575,1735,931,32614,35452,2,10.05
639,35104,2083,335,10381,47848,3,6.97
640,28351,2799,749,44074,41512,4,4.61
641,40793,2047,173,34669,32319,3,6.89
642,35150,3467,15,29918,14463,3,4.55
643,30796,5627,1385,28478,8593,3,7.35
644,38021,1619,157,28278,2338,4,5.18
645,18865,2484,1075,29016,9771,2,9.22
646,22555,3791,886,13305,44501,4,5.15
647,15570,5236,868,24910,150,2,10.61
648,21726,5460,430,31645,38110,3,3.35
649,1018,1558,164,31795,19716,3,6.93
650,5204,3760,1254,39759,46339,2,11.43
651,29047,118,724,30649,19039,3,10.21
652,2826,1325,161,16475,44567,4,15.65
653,36507,2157,384,5114,15054,2,6.55
654,11561,577,777,37763,32396,2,4.53
655,21355,5239,479,37677,6486,3,4.26
656,31948,3811,1323,27220,39174,3,10.71
657,37315,5036,852,28768,48913,2,3.36
658,12383,4776,376,23260,21216,2,14.19
659,30265,4909,1149,28261,6997,4,10.18
660,46565,2368,1325,19707,1072,3,1.8
661,32748,5513,247,4389,32322,2,11.01
662,43870,378,658,25776,16599,2,6.26
663,12493,1738,429,31970,15640,2,5.07
664,45646,3379,994,42336,42513,4,6.58
665,40302,1879,68,1657,19033,3,7.99
666,32548,5259,442,28074,44643,4,3.49
667,7885,4913,1165,9994,22768,4,4.03
668,40998,4072,837,46694,47402,2,6.91
669,45817,1546,113,2983,29564,4,7.49
670,33382,837,1058,47230,13876,2,7.09
671,42855,5597,1102,40319,31905,3,198.01
672,11144,3855,915,46286,10827,4,4.72
673,9453,153,413,31856,19708,4,10.05
674,45366,5581,558,31923,4366,2,7.75
675,9573,5350,1176,1455,14179,2,14.19
676,34045,5611,508,17600,20944,4,4.81
677,37667,2932,1404,13184,24734,3,10.66
678,24915,1920,235,28975,4382,4,7.81
679,3277,4955,1336,42525,32694,4,4.41
680,42812,4638,940,15431,48803,3,14.83
681,25316,5274,1139,14814,43938,3,7.33
682,2771,455,1213,4652,29175,3,14.33
683,5028,3446,1193,17279,3774,4,7.69
684,15694,2535,361,20999,9843,2,7.85
685,46834,3623,1110,29313,38031,2,5.27
686,19915,1850,254,12037,36706,4,7.15
687,32791,439,1052,28969,43157,2,6.02
688,41223,1639,813,3405,25649,4,5.09
689,28417,5061,962,30689,36455,3,3.79
690,36409,1213,1069,31663,26577,3,6.51
691,11108,5531,369,8364,14527,3,12.22
692,24683,434,62,46989,5694,4,2.68
693,40723,3368,94,32614,1017,2,11.72
694,8871,3506,846,30921,26011,4,11.47
695,39007,685,446,16302,17936,3,8.79
696,6288,1717,924,2007,448,3,5.76
697,35489,1146,658,770,28673,4,5.47
698,43290,5044,685,40917,47273,2,7.49
699,15516,262,407,42722,28125,2,6.67
700,16385,953,595,27302,13188,3,8.84
701,41790,15,646,28634,39474,3,11.61
702,9936,1372,225,44599,21187,4,5.48
703,15440,412,199,9390,9449,4,12.08
704,5719,1860,92,45998,275,2,3.58
705,10654,2225,436,31458,8145,4,9.76
706,13149,2098,1385,15253,42860,2,3.7
707,12046,4231,1264,14854,48868,3,2.65
708,43152,1652,315,4981,44783,4,10.97
709,46343,4584,288,9329,38477,4,4.72
710,10844,346,1073,39260,22006,4,13.99
711,10254,5194,44,9058,49710,4,1.04
712,2107,5260,147,35430,47729,3,3.77
713,38263,398,632,24995,46296,2,8.46
714,35210,4897,355,20755,38838,4,7.45
715,20439,5,313,39029,7282,4,9.34
716,46478,406,528,15449,48379,2,6.07
717,578,1543,615,25835,5183,2,9.06
718,47777,3692,1318,10079,19081,3,1.31
719,1919,4752,309,47668,8568,2,2.25
720,6008,4818,1335,10392,5780,3,3.23
721,25954,3171,520,32789,28490,4,6.43
722,19158,3688,357,37320,39744,4,2.59
723,46197,1719,77,18262,16070,2,4.56
724,15840,2064,666,5379,48558,4,1.07
725,42781,2308,81,37858,45790,2,4.68
726,19061,4799,1351,41378,27084,2,6.04
727,41800,5162,685,21746,33513,4,7.41
728,37062,3791,355,44702,2239,3,9.18
729,15738,1650,1028,11846,35341,2,5.15
730,4697,110,1317,20140,44609,2,7.45
731,16931,924,272,25791,5100,2,9.01
732,1138,5,867,2130,43191,3,8.29
733,48560,4393,682,24410,32675,4,4.51
734,33733,2844,614,37860,44833,2,10.73
735,44420,5105,580,46960,600,2,7.89
736,16550,2468,1130,6537,38683,4,18.24
737,19174,3097,392,47033,39178,4,6.13
738,18571,1439,432,1408,7886,2,6.52
739,23395,4824,161,33746,12579,4,15.42
740,20068,298,292,13812,1661,3,0.06
741,15342,3987,605,7764,4199,4,1.58
742,3997,41,1350,9316,1502,2,6.78
743,8416,2800,774,23050,5904,4,7.12
744,37535,5103,877,16324,27252,4,8.2
745,24735,5433,250,38492,33544,2,10.89
746,11514,2696,146,8870,27121,3,12.17
747,32333,5189,753,18628,1178,2,0.45
748,39079,4026,772,16651,40430,3,4.01
749,1599,4256,416,41717,16878,4,4.75
750,15154,1594,1022,29637,32350,3,10.43
751,8457,3039,358,44266,27313,2,10.42
752,25190,3956,292,13407,48835,3,5.33
753,45595,2588,869,27426,13692,2,11.54
754,26119,16,1439,11458,939,3,12.95
755,40224,4104,314,42861,38989,3,7.28
756,7126,2606,359,39307,40315,4,11.92
757,4750,5227,652,32973,44611,3,7.48
758,3180,3749,924,7072,11868,2,8.97
759,40039,3177,1009,5645,15054,2,0.64
760,28658,3841,572,46603,47784,4,2.0
761,33072,2412,843,39888,9869,2,19.4
762,21038,2104,936,8139,19644,2,6.18
763,1716,5082,812,3983,39761,4,5.09
764,41591,2215,538,12150,29220,3,1.63
765,35473,3858,984,42008,1269,2,12.71
766,6347,381,951,36137,37716,3,6.42
767,21115,293,806,31357,9089,2,8.16
768,27331,3942,122,1440,48367,2,4.21
769,26548,31,282,9389,16276,4,2.58
770,32014,6,800,31151,18056,3,3.02
771,37793,2578,420,21082,17371,3,4.98
772,16814,1213,1182,25082,41715,3,5.8
773,8033,1009,1368,37208,24464,4,15.34
774,16119,4000,87,42933,16480,4,4.77
775,43180,1189,658,47043,36670,3,5.0
776,44106,1870,363,44388,27434,3,3.56
777,26007,368,195,7832,11123,4,4.66
778,13765,4764,1422,31555,20400,2,10.23
779,27793,3115,973,47714,2053,3,3.56
780,38295,4046,368,7469,46068,2,4.78
781,40424,3776,663,19015,48536,4,3.77
782,42708,2009,385,8825,34723,2,10.67
783,35767,5522,865,13363,19007,2,5.42
784,42947,5367,344,31519,45768,3,5.18
785,3659,5463,839,22959,8034,4,8.01
786,39240,5252,493,43436,9528,4,8.89
787,18716,4089,579,25449,29065,2,3.43
788,49848,525,1096,20186,16501,2,5.78
789,46622,1501,450,31057,42697,2,1.72
790,41666,4180,879,45636,44957,2,6.93
791,28988,699,246,16193,20279,2,3.68
792,29784,1954,669,32478,47600,4,11.24
793,17563,5515,1251,29506,34757,3,6.08
794,35079,908,500,38206,25876,4,9.47
795,2386,449,87,10843,10430,2,7.25
796,9156,2410,8,47083,29169,2,9.48
797,48213,2989,1107,19572,43094,3,5.4
798,956,3920,228,36110,34301,2,1.17
799,43201,54,596,4674,39680,2,15.69
800,33817,5019,478,40166,22064,2,4.21
801,32623,4506,548,43040,38281,2,4.52
802,42140,4631,272,15471,35086,4,3.96
803,22273,2098,1227,44108,27923,4,1.36
804,11205,4832,1386,24451,45979,3,7.96
805,14981,1063,1173,3224,33677,3,6.48
806,36349,568,907,43762,21452,4,9.75
807,40319,4062,1068,19449,46930,3,7.54
808,36716,86,516,41664,21076,4,1.89
809,16228,4220,112,11266,29267,2,1.41
810,26627,3400,529,40362,15743,3,9.0
811,13027,3327,219,33695,4972,4,8.29
812,20385,3570,1233,40128,9503,2,2.68
813,4796,2591,1168,9576,41163,3,1.72
814,14278,2079,397,37713,43268,2,13.19
815,12728,2282,945,34275,32353,2,8.79
816,17801,2152,1355,32669,32331,4,6.26
817,40683,728,90,7998,28573,2,4.54
818,4525,4218,783,286,39687,3,1.8
819,42155,506,1352,40766,42375,4,9.63
820,25748,5632,674,169,10669,3,7.71
821,34586,2871,1246,7983,44466,3,4.71
822,3925,1032,1368,43487,17156,2,8.58
823,43748,3677,1395,4478,40088,4,8.33
824,27194,3232,246,2463,22915,3,6.17
825,33195,5433,180,25344,15586,2,8.09
826,48788,3371,310,8800,21691,4,3.9
827,20152,5151,962,29588,20123,2,9.52
828,48507,784,16,36051,6679,3,4.29
829,15732,2364,1393,30711,3326,4,16.87
830,15728,569,532,24111,6693,3,5.72
831,37483,699,74,4784,44259,4,7.12
832,21649,356,406,6597,35635,2,10.87
833,41932,211,1039,33109,42208,4,9.62
834,37058,1462,723,27529,21447,2,8.12
835,32969,1167,1440,35075,8745,3,7.48
836,31988,4296,579,26755,14565,4,10.23
837,12571,3770,787,48085,26294,3,8.1
838,33751,2717,600,35487,35793,3,6.28
839,30504,2384,1038,46725,6624,4,11.31
840,28949,4337,719,2587,255,4,15.23
841,9184,4830,1309,40641,22309,2,7.06
842,5897,2089,466,45668,30518,3,6.36
843,10545,1351,1271,12759,31832,4,10.97
844,6752,1206,687,15764,41887,2,3.46
845,14004,3884,405,18773,45198,2,8.91
846,22623,69,196,44170,5470,3,7.18
847,37243,5167,73,46175,6311,3,13.75
848,47444,1878,731,33781,29583,2,7.14
849,12637,1383,477,29310,24997,3,7.72
850,15543,4865,651,19267,47959,2,6.04
851,28954,3565,998,4246,7292,2,13.27
852,38652,1218,119,44561,21746,4,4.92
853,14676,3545,1180,971,13653,2,10.32
854,19906,4351,107,23120,40689,4,7.87
855,46266,13,1315,24588,48575,3,2.28
856,21262,4774,446,13373,44615,4,13.28
857,44058,2387,463,49945,21936,2,14.06
858,28591,5257,1400,24768,35118,3,13.09
859,21785,5553,201,11771,44106,3,4.67
860,41497,1067,1168,35436,23407,4,5.96
861,9785,2496,846,29545,11630,2,4.89
862,18126,3194,1421,7533,29805,4,6.3
863,10667,1799,1396,6154,19113,2,4.2
864,20671,455,531,23593,9341,3,5.81
865,20982,1507,261,11480,40959,2,9.86
866,23299,1930,298,21035,22535,3,4.0
867,35426,3699,213,20206,49404,4,8.24
868,40526,3894,1152,1958,18085,3,6.66
869,4910,266,259,42403,20182,3,3.86
870,37552,3227,882,27251,32915,2,2.06
871,39693,5071,454,10630,2550,4,2.31
872,13722,4672,316,31288,15868,2,5.17
873,5517,4887,935,3926,18028,3,12.09
874,25989,1478,968,42751,33289,4,9.6
875,14520,4615,656,21464,11176,2,10.36
876,30548,4568,217,4247,14125,3,11.71
877,47085,5473,813,15593,17413,3,9.23
878,7982,3293,360,49951,17049,2,18.15
879,43600,3768,1353,13547,34989,4,5.87
880,42709,4535,1238,23380,36251,3,1.72
881,15465,5093,783,10593,16106,4,1.88
882,19975,4258,256,16856,45711,2,16.31
883,31046,24,636,46486,35329,2,2.94
884,1836,4857,79,17980,46631,2,5.41
885,31936,3910,707,1950,26733,2,10.55
886,18901,4804,470,1125,40395,4,8.6
887,17394,3219,1362,34590,18827,4,2.2
888,43549,1075,516,21589,36352,4,1.87
889,27770,916,221,23240,48435,4,1.27
890,17239,4296,906,40791,17884,3,9.16
891,14346,5040,725,2382,15500,3,10.64
892,5628,5203,1179,42416,23350,4,10.35
893,25856,3185,45,47449,39589,4,9.6
894,18091,4684,355,1158,16646,2,6.0
895,40270,1093,220,9065,33452,2,8.45
896,15394,3584,55,20785,22319,2,5.67
897,13404,3271,438,46255,49316,4,16.67
898,7896,559,1169,24191,1978,4,10.49
899,19978,2434,1251,28590,17055,3,11.35
900,3823,885,117,25472,7112,3,3.02
901,34460,1509,247,22539,45768,3,4.89
902,11213,1543,879,8072,4766,2,10.94
903,32089,1486,410,46972,4312,3,1.2
904,4653,4272,741,7654,6844,2,5.74
905,27779,3422,112,24942,49372,4,10.58
906,39028,2220,797,20340,41986,4,6.54
907,31797,1128,482,8236,48454,3,2.4
908,2613,1072,1413,45945,3267,3,3.21
909,236,5496,1270,21193,27369,4,12.46
910,18166,3153,570,32472,33806,3,12.56
911,20320,1695,888,12215,10786,4,8.24
912,5914,1052,1338,13817,38918,3,1.08
913,2795,2957,316,31812,46526,4,7.6
914,23661,3043,106,13191,48969,3,14.9
915,7902,3173,1095,42665,42139,3,12.0
916,47622,3559,50,1060,41135,3,21.61
917,23109,3599,649,29067,41578,3,10.63
918,3005,4122,390,17890,19402,4,11.71
919,26107,4566,245,27171,37028,3,4.72
920,30463,5641,1141,19375,8008,2,3.29
921,2144,3083,664,7863,36619,4,0.88
922,18589,933,518,18638,18012,3,7.71
923,39551,4510,655,2492,38972,3,6.22
924,25967,5212,221,36638,22963,2,5.7
925,20442,1701,39,43636,33723,2,5.87
926,49118,1610,677,8367,46518,4,9.8
927,19067,1608,1286,37107,40050,3,11.69
928,21837,1969,332,47020,8241,3,4.62
929,39553,3592,535,24319,48093,3,8.14
930,44669,4172,1119,23702,30250,3,2.94
931,27966,3223,1439,47773,33247,2,3.96
932,2862,1118,1228,37739,45709,3,10.54
933,31605,4968,309,17881,13522,3,6.95
934,47380,659,1177,27379,38605,3,8.41
935,39038,2950,1323,44061,33560,2,3.53
936,6403,1431,11,28778,23246,3,11.02
937,42560,3002,529,34439,6658,3,2.34
938,19702,3989,386,1354,41957,3,3.75
939,20390,703,144,26447,17124,4,9.3
940,33241,1301,825,11578,20876,2,4.14
941,9480,4355,397,32003,44277,3,14.24
942,7996,4936,993,4791,30489,4,2.49
943,20763,703,791,5550,16097,3,5.12
944,42328,4927,1347,34459,28483,3,9.61
945,47262,940,123,49660,33142,3,10.55
946,46795,5652,1097,109,17831,2,5.11
947,48983,3083,1031,14112,14142,4,3.77
948,3447,185,659,38487,22239,2,4.87
949,38261,3496,1133,32897,12674,2,11.0
950,44264,741,614,45416,27326,3,11.5
951,38442,1509,1274,27737,31644,3,2.0
952,42482,2596,1390,14181,45326,4,5.18
953,23451,1077,397,29063,15193,2,9.79
954,46651,2616,577,1788,4349,4,2.6
955,26825,4289,427,6820,42546,4,13.01
956,18269,3533,34,38190,28502,2,9.5
957,22083,4155,862,5794,47011,4,7.04
958,4803,3577,113,840,19318,2,3.48
959,23047,1483,1341,23481,26119,2,3.56
960,14569,793,330,35914,24619,2,9.79
961,10856,4592,100,40275,14289,4,5.11
962,25669,1829,43,9011,37845,3,6.13
963,9923,4236,949,22500,18752,3,16.33
964,9915,4203,497,25333,6768,4,5.36
965,23191,3107,314,18617,12936,2,7.79
966,12452,1565,1236,41696,48492,3,13.05
967,1697,5582,1400,29868,38098,3,4.0
968,16151,4400,898,40647,38282,3,6.92
969,47447,982,767,13588,12647,4,4.73
970,33124,2872,733,44495,26236,4,14.99
971,45734,1806,688,46122,41267,2,10.51
972,16572,3315,393,5245,33854,4,3.71
973,3174,5294,834,29307,20220,3,3.97
974,15007,1128,264,39831,5688,3,7.91
975,30190,157,429,21652,21304,4,4.42
976,19209,2664,184,13734,34806,2,12.07
977,21856,3847,1247,21774,27543,2,3.31
978,27257,116,658,34145,49721,4,17.46
979,46449,1435,1139,10554,14033,3,6.57
980,33316,2223,1411,48107,7935,4,9.31
981,12590,1495,931,38226,12843,3,1.23
982,12155,1283,1048,39192,12562,2,8.43
983,47081,3747,524,24703,33780,4,12.65
984,32326,5429,353,41355,17627,2,8.01
985,25745,1950,471,47282,11019,2,1.16
986,30469,1092,147,8319,49275,3,5.41
987,14031,1390,149,6890,12984,4,10.06
988,25292,4937,179,47045,1619,4,3.75
989,19788,5690,415,22441,32638,3,5.5
990,20688,2646,831,46105,3203,3,14.6
991,14625,4821,805,40215,17359,3,5.26
992,47390,3049,536,40512,19850,4,7.25
993,29797,5417,1195,30215,4441,2,6.31
994,29050,2564,609,3472,127,3,8.45
995,39299,4691,487,48753,41868,4,13.68
996,33770,5236,126,26002,25135,4,5.79
997,31843,1495,380,32919,6435,2,11.0
998,41742,583,1121,32571,23141,2,1.91
999,28127,1786,45,20240,35272,3,9.21
1000,2914,3460,845,18302,1511,2,13.62
1001,43343,3273,639,39048,33506,3,3.52
1002,36595,689,932,10066,44398,4,12.96
1003,9710,830,1291,49353,44801,4,14.19
1004,45701,3286,1195,7971,35769,2,5.35
1005,21552,5608,1209,47314,17357,4,11.06
1006,21546,784,890,4425,14245,4,12.93
1007,32742,3521,699,15054,36758,4,7.59
1008,40960,2556,1162,37171,27323,3,3.06
1009,36219,4355,537,34851,42744,2,4.21
1010,1489,3928,1229,47954,579,4,5.24
1011,11826,3119,1232,11488,837,4,5.65
1012,18209,3224,850,2775,9445,4,2.88
1013,31766,1317,387,18189,42434,2,4.45
1014,49378,2670,1196,39682,14567,3,6.56
1015,8426,3118,71,20002,31766,2,16.72
1016,30388,3845,726,24673,36664,2,4.4
1017,32508,203,984,6406,25888,2,3.82
1018,40318,961,361,49940,40411,3,4.61
1019,32378,4126,570,20624,31584,4,3.05
1020,17263,4671,879,32479,9400,3,0.76
1021,16559,5123,1240,3962,7603,3,11.52
1022,4827,983,341,28959,25370,2,13.76
1023,25948,2347,1163,42245,35341,2,11.14
1024,21800,4228,862,1026,26335,2,5.86
1025,34426,837,758,17676,187,3,9.94
1026,29790,2529,654,11300,42691,3,16.91
1027,37024,554,515,11410,10392,2,7.21
1028,31621,2790,733,20648,7890,3,12.61
1029,2444,5664,611,19055,48069,3,4.93
1030,41181,1578,896,4671,6757,3,5.77
1031,5565,3994,256,23306,5720,4,12.57
1032,28218,1127,76,34544,43827,3,10.69
1033,39672,2771,943,14471,5732,3,8.51
1034,40645,3102,317,15844,20237,3,4.46
1035,14206,1604,1133,14874,40959,2,8.92
1036,43709,647,1318,16346,20826,2,6.87
1037,46251,2987,1344,21269,1427,2,5.9
1038,23772,4345,10,20377,6030,3,4.02
1039,15659,3821,830,36838,7487,4,11.67
1040,40243,1676,53,24542,1192,4,10.79
1041,16023,1903,1009,25648,20363,4,5.22
1042,11652,4409,894,41058,41746,3,2.23
1043,19565,5548,387,49766,44058,3,8.06
1044,17043,4105,902,24677,4378,4,8.18
1045,46255,112,119,4104,40091,4,0.38
1046,25116,2006,376,9253,47587,4,6.2
1047,41539,1882,295,36554,28505,4,10.36
1048,35916,2372,994,2140,39340,3,5.08
1049,14035,1447,1213,15781,47803,3,14.05
1050,3003,4051,1194,31366,44722,4,4.7
1051,25060,5383,1096,17610,21825,4,4.15
1052,40298,4803,78,8056,35592,3,2.14
1053,38831,1839,847,36562,41234,2,7.46
1054,48436,3149,390,9768,6240,3,6.32
1055,12674,1536,1388,25421,6094,4,4.43
1056,49121,5556,833,22821,24783,4,3.27
1057,28874,4436,635,45540,26787,3,4.97
1058,21512,1324,1003,44180,11010,3,5.45
1059,20238,1026,1391,25694,43899,3,3.76
1060,37771,3218,98,15951,21732,3,8.74
1061,20689,3470,361,24125,41571,3,2.1
1062,16573,5374,948,11547,49654,2,5.92
1063,48796,2061,119,25054,39712,3,12.52
1064,36557,4137,439,36644,44508,3,7.02
1065,1269,4815,747,18895,13785,4,7.25
1066,48207,5238,812,37396,28169,3,8.99
1067,20916,5120,795,14025,22660,4,3.51
1068,27750,5301,1440,37748,36997,3,7.0
1069,43771,1966,549,46377,14315,4,4.56
1070,12173,1334,7,29657,46501,3,8.65
1071,42645,209,1320,29157,36502,3,6.16
1072,34168,512,1200,5392,37225,2,7.03
1073,24085,804,428,38871,5732,3,11.06
1074,48965,625,572,31954,34854,3,7.53
1075,22330,357,141,16336,47476,2,1.52
1076,10599,2400,1306,34428,48169,4,7.36
1077,21271,3062,579,28885,28912,3,9.78
1078,9972,4880,150,33999,22062,3,4.93
1079,8331,4971,956,41204,25644,3,6.27
1080,5000,1635,986,18930,33802,3,21.84
1081,28637,1747,405,49974,27406,4,2.98
1082,4662,2737,793,34588,44806,4,6.27
1083,34861,3807,1178,32198,41347,3,9.03
1084,22836,3720,1005,5704,49077,4,4.23
1085,23960,1146,1155,13268,43143,4,4.86
1086,48370,44,180,7227,41701,3,6.8
1087,35497,772,323,23055,23336,3,13.01
1088,5340,969,1093,8173,35359,2,10.72
1089,43667,3724,685,18566,14786,3,10.77
1090,30461,2424,372,23512,24987,3,7.64
1091,9600,2142,916,42422,6839,2,8.11
1092,1726,787,863,28351,42360,4,12.47
1093,16685,1223,1066,956,4986,3,3.27
1094,23805,5099,304,3992,41858,3,4.14
1095,27821,4744,548,6735,36125,3,11.24
1096,5215,2957,196,69,23571,2,5.97
1097,7855,4535,478,26991,6610,3,9.68
1098,13551,381,784,19157,18830,2,11.96
1099,45315,5280,56,2286,31256,2,9.87
1100,5367,3040,568,46688,7708,3,5.62
1101,28959,117,1265,14171,16168,3,6.05
1102,37505,2667,894,37168,12684,2,4.95
1103,15298,361,926,38017,13537,3,11.18
1104,26490,1494,95,33207,5164,3,7.01
1105,3616,734,742,19514,17284,2,10.25
1106,30443,2227,380,41628,20223,2,1.68
1107,38370,2096,946,12958,937,2,2.01
1108,30235,1524,160,9567,44068,4,8.59
1109,5381,3340,1199,28802,24042,2,15.79
1110,30801,816,385,5363,33968,3,3.71
1111,23351,869,473,33485,36867,4,3.4
1112,46663,4492,819,36789,32113,2,5.03
1113,33719,4050,1438,14942,48228,4,13.42
1114,38446,2992,1268,18291,28685,3,12.04
1115,24992,1612,514,30190,33896,3,11.8
1116,11494,4090,1,24762,31047,2,8.0
1117,48044,4358,731,44594,30440,4,11.93
1118,16494,864,560,43038,13916,2,11.37
1119,40140,618,975,48716,21559,2,7.86
1120,35680,4081,1203,48610,17594,2,2.24
1121,26624,5427,985,37337,40276,3,11.29
1122,6469,2749,1175,26516,2504,3,6.13
1123,21712,3354,1420,5590,35062,2,4.37
1124,35245,715,18,5846,19695,2,5.66
1125,42510,2833,769,14534,19853,2,8.23
1126,34843,5446,529,48776,39735,3,8.62
1127,20836,1069,54,49498,2183,3,11.4
1128,33181,1201,120,37355,36260,4,1.21
1129,37302,4391,41,8600,34183,2,3.25
1130,23178,335,251,32243,6465,4,3.79
1131,47164,1102,790,6305,24201,4,10.46
1132,16276,1244,690,4904,23016,4,8.82
1133,25299,4694,1419,48524,44404,4,10.53
1134,28226,3768,1297,4617,6782,3,7.32
1135,33242,3723,1136,45023,46220,3,7.41
1136,9112,4790,1361,47910,36157,3,6.82
1137,38106,3322,154,15968,42841,3,12.31
1138,43914,1356,983,4944,27472,4,12.29
1139,23607,5607,1013,35640,38095,2,6.26
1140,44924,4902,957,47562,30864,3,8.41
1141,41540,2073,91,12327,31815,2,8.72
1142,8269,3722,313,42482,17707,3,5.75
1143,32173,1509,1351,49934,32695,4,14.32
1144,8391,2692,145,39177,8805,3,5.85
1145,44148,3279,93,34433,1143,2,11.29
1146,33527,3070,284,2632,37780,4,12.81
1147,46625,947,826,38532,42735,4,15.11
1148,25902,4161,929,2768,37661,2,3.75
1149,47358,5030,605,42348,33750,3,11.42
1150,25741,4577,632,28505,19630,4,6.46
1151,15967,4583,230,1960,19542,4,17.84
1152,5472,1902,1415,9267,36411,2,2.96
1153,28427,4432,350,26406,16912,4,8.5
1154,28666,1383,767,49675,9639,2,4.19
1155,25195,5217,1075,27198,48605,4,4.26
1156,28255,1029,97,39514,24886,2,6.36
1157,40306,3866,1397,26641,37341,4,4.78
1158,21629,1444,242,16289,12587,4,11.62
1159,41642,1491,742,23710,5985,2,4.9
1160,13824,1779,188,5874,44291,4,5.68
1161,45117,94,750,19706,4217,2,3.22
1162,38921,3794,843,34645,28266,4,10.72
1163,25634,3378,1415,26458,40659,2,0.47
1164,23818,4592,1335,26526,41933,3,4.0
1165,9786,2049,471,33497,40056,3,5.53
1166,27838,4282,1230,20086,24626,3,3.44
1167,46125,333,760,30510,30678,4,3.05
1168,12080,1522,374,36808,30074,4,15.05
1169,44586,5576,500,27254,17248,2,3.42
1170,47921,4810,1371,43426,6654,3,7.59
1171,37764,3185,1319,22303,13149,4,5.85
1172,13429,5164,213,29432,1730,4,6.28
1173,23654,1659,163,49420,14128,4,9.73
1174,35867,3957,361,42193,26010,4,2.77
1175,48704,2990,109,26079,17712,2,5.08
1176,18725,4819,780,41671,27094,4,5.33
1177,46990,2280,229,29544,48871,3,3.14
1178,31305,2679,579,14980,13896,2,5.08
1179,23797,3509,1432,27644,13853,3,6.83
1180,6736,1995,635,2896,20137,3,12.8
1181,14523,989,1315,49681,18820,4,12.07
1182,38103,4216,906,8966,7622,2,5.68
1183,10386,315,876,12506,38630,3,8.08
1184,7192,2327,1287,45354,11350,4,3.25
1185,14580,2351,435,25439,41315,3,13.16
1186,3122,3759,754,20598,39606,3,0.96
1187,46888,2665,646,44561,42437,2,11.15
1188,48134,4185,59,8309,18857,3,5.97
1189,45010,3759,1081,31302,48023,4,7.06
1190,42675,4169,425,4936,25425,4,7.38
1191,14676,3278,157,49935,28383,2,5.05
1192,24891,2215,140,37626,6083,4,4.37
1193,32631,421,923,20882,40432,4,1.97
1194,3815,422,1295,4474,30052,4,2.58
1195,47743,4933,486,9097,14179,3,6.84
